crop,N,P,K,temperature,humidity,ph,rainfall,yield
Orange,138.96,59.07,80.47,22.06,100.0,7.49,86.15,16.46
Coffee,110.33,75.07,81.89,27.87,49.75,7.08,159.61,1.18
Watermelon,51.52,44.22,49.41,24.52,84.96,6.65,50.82,25.66
Chickpea,19.14,68.5,22.24,16.72,32.96,7.16,68.97,2.27
Blackgram,14.01,42.57,20.58,31.69,78.21,7.39,62.67,1.24
Maize,133.02,44.52,40.97,24.07,68.71,5.04,51.79,3.03
Mothbeans,14.49,49.28,25.63,28.8,66.34,7.43,58.73,0.57
Kidneybeans,18.55,52.02,21.24,17.39,33.31,4.39,100.96,1.27
Coconut,113.61,56.76,150.36,24.02,83.43,5.63,154.92,13.44
Pomegranate,146.61,73.66,58.36,17.69,72.53,6.18,123.56,14.09
Jute,116.24,47.4,43.99,21.98,94.52,7.04,107.82,2.75
Blackgram,10.46,30.08,16.41,29.48,73.65,6.93,48.72,1.0
Muskmelon,56.93,52.31,63.0,22.99,100.0,6.83,20.29,18.95
Mungbean,23.03,50.49,18.95,31.84,100.0,7.81,52.04,1.31
Pomegranate,165.57,53.01,78.2,16.5,83.56,7.21,51.6,17.28
Cotton,92.62,40.59,36.51,28.13,84.62,5.57,243.06,2.48
Grapes,121.49,36.62,143.4,18.52,89.53,5.83,64.91,20.99
Apple,129.79,59.39,72.35,22.27,100.0,5.32,119.62,43.73
Watermelon,79.4,46.17,48.9,28.37,87.37,6.78,44.42,28.41
Banana,223.39,121.97,468.92,25.7,53.94,5.08,79.17,44.53
Watermelon,59.63,41.43,62.87,22.47,93.25,5.02,49.26,28.96
Banana,120.44,125.71,175.31,24.24,80.41,4.96,111.29,48.0
Cotton,89.4,36.22,52.94,19.55,97.65,6.41,172.35,2.91
Muskmelon,114.53,59.94,30.4,26.35,98.48,4.87,22.63,20.5
Mungbean,24.53,36.13,12.6,34.06,100.0,7.36,28.2,1.21
Mango,123.8,86.94,151.99,31.24,58.74,6.55,123.79,10.31
Mungbean,25.85,45.14,15.06,22.97,86.23,6.35,35.25,0.76
Papaya,245.4,150.49,157.44,30.6,91.36,6.62,76.85,64.53
Watermelon,76.78,50.76,66.82,26.45,95.73,6.46,55.19,32.18
Papaya,169.04,124.88,193.61,32.23,83.22,6.3,133.51,48.95
Coconut,86.93,68.91,117.84,30.16,100.0,7.03,207.92,10.04
Mothbeans,16.84,52.14,19.24,30.7,44.8,6.01,34.43,0.85
Cotton,87.89,45.27,45.58,30.2,72.22,6.94,232.83,3.37
Mango,139.02,110.21,113.75,37.02,70.68,5.02,85.42,11.31
Watermelon,50.26,45.14,52.99,20.53,71.15,6.18,67.22,29.76
Watermelon,63.99,60.02,48.96,16.72,77.04,6.92,54.1,30.71
Coconut,132.31,53.35,149.69,28.51,93.61,5.88,145.21,12.27
Pomegranate,173.43,95.22,60.38,19.17,81.42,5.24,62.45,22.83
Watermelon,70.51,58.31,47.11,21.0,100.0,4.67,28.16,35.6
Cotton,98.48,65.1,43.51,22.66,87.02,7.76,194.66,2.48
Maize,111.95,45.74,35.6,27.41,83.23,7.58,77.34,5.31
Mungbean,20.51,40.68,23.68,27.19,56.35,7.15,56.61,1.21
Jute,72.23,33.28,45.56,24.94,85.91,6.84,99.74,3.49
Maize,82.34,45.8,36.93,21.18,86.08,6.77,63.01,6.09
Banana,152.37,100.7,348.98,25.41,44.81,5.0,115.16,39.66
Mungbean,14.06,38.07,19.22,31.97,100.0,6.21,45.5,1.02
Chickpea,19.6,67.99,18.67,24.74,14.88,7.13,83.37,2.8
Coffee,124.39,72.81,79.82,21.0,49.87,8.22,99.02,1.91
Pigeonpeas,20.12,34.02,16.44,26.22,31.94,5.87,231.72,1.74
Orange,99.37,78.89,51.63,22.04,90.07,6.36,84.59,20.98
Grapes,105.08,41.35,153.18,27.77,74.68,5.66,66.12,21.11
Blackgram,16.66,33.79,21.28,24.75,81.11,7.6,70.53,1.09
Pigeonpeas,21.43,48.6,21.77,30.82,39.66,6.77,105.47,1.27
Mungbean,16.95,34.16,17.07,29.75,88.81,6.74,49.25,0.99
Chickpea,12.51,80.3,14.0,22.95,24.17,7.17,48.04,2.12
Mothbeans,19.46,25.91,24.62,25.23,46.96,7.98,64.94,0.76
Orange,123.62,83.61,71.3,29.24,79.65,7.52,139.22,16.25
Chickpea,18.82,77.81,19.55,17.12,19.07,7.3,118.48,2.63
Orange,127.92,69.69,96.08,25.1,91.5,7.31,122.86,21.23
Coconut,142.39,43.24,195.6,26.16,100.0,4.25,165.7,16.28
Lentil,21.27,36.79,25.07,19.58,61.1,6.78,47.05,1.27
Lentil,10.84,28.67,22.86,15.81,52.72,8.22,29.47,1.09
Kidneybeans,27.57,47.39,23.71,23.26,29.68,4.88,67.84,1.29
Mango,190.1,116.67,99.45,32.01,52.99,4.77,127.11,7.48
Banana,184.05,98.42,208.11,26.73,93.92,7.13,117.75,58.09
Chickpea,23.46,49.43,22.41,18.45,16.18,8.3,92.05,1.53
Maize,127.21,43.85,26.52,27.98,81.73,6.08,79.13,4.18
Maize,87.7,26.67,45.48,27.19,67.92,5.16,55.59,3.99
Rice,77.65,21.99,38.87,22.97,66.71,7.04,173.15,3.17
Banana,187.98,96.42,225.74,34.89,57.38,5.8,114.93,37.38
Mango,112.56,83.41,154.96,26.63,31.59,5.58,107.75,9.87
Mango,189.61,63.22,196.1,27.92,49.88,4.82,68.6,11.79
Kidneybeans,19.31,75.59,20.87,22.91,32.15,5.46,99.43,1.05
Pigeonpeas,24.07,45.48,21.83,26.65,58.52,6.37,135.81,1.43
Cotton,129.13,50.43,40.31,27.02,100.0,7.73,223.09,2.86
Blackgram,8.72,38.67,23.74,29.16,60.12,6.77,91.62,0.91
Watermelon,81.61,42.17,77.45,16.45,73.6,6.03,34.27,32.31
Grapes,158.3,54.86,93.48,21.61,82.45,5.09,25.13,17.81
Banana,164.1,98.98,340.21,29.23,84.83,6.03,101.22,42.85
Orange,130.41,82.54,103.52,19.26,100.0,6.62,135.75,19.71
Orange,104.85,41.99,72.86,22.55,88.97,6.53,123.68,22.45
Blackgram,12.17,30.17,18.26,37.53,56.47,7.76,62.66,1.3
Muskmelon,99.86,28.84,73.49,26.02,90.15,6.63,28.16,19.07
Mungbean,13.5,30.1,18.7,28.47,100.0,7.27,36.74,0.94
Chickpea,13.51,62.47,18.7,21.02,10.0,7.99,57.84,2.32
Mothbeans,16.58,29.91,21.22,30.43,61.91,6.75,33.94,1.09
Coffee,58.85,85.87,111.07,22.22,42.38,6.38,110.37,1.41
Coffee,107.13,66.11,68.92,27.34,70.79,7.3,174.85,1.41
Orange,117.69,49.47,96.56,14.88,88.01,6.66,149.72,17.04
Coconut,116.29,43.28,183.22,33.97,77.94,5.67,54.78,13.22
Pigeonpeas,21.1,51.4,27.63,34.81,70.45,5.37,159.59,1.63
Mothbeans,23.07,41.45,24.71,34.27,85.08,8.05,29.1,1.16
Maize,117.42,57.64,40.23,20.4,81.38,6.78,84.23,5.18
Jute,88.01,28.49,48.19,22.54,82.68,7.99,187.95,3.64
Jute,86.11,36.27,40.55,22.82,64.3,7.05,173.21,2.76
Watermelon,71.23,58.69,50.6,31.05,51.57,6.74,62.45,36.35
Grapes,85.47,79.55,165.1,23.9,82.47,5.48,55.03,21.63
Chickpea,19.51,30.69,19.99,16.04,57.85,6.75,108.63,2.22
Watermelon,82.03,56.29,48.61,23.7,83.4,6.15,63.91,44.11
Watermelon,82.53,68.78,60.38,22.42,93.0,5.87,47.96,40.81
Coconut,96.96,36.55,162.2,33.69,100.0,5.45,150.15,11.65
Jute,72.84,49.89,37.1,20.44,90.82,6.92,235.41,3.6
Blackgram,14.54,38.01,21.33,18.19,40.55,8.38,93.98,1.06
Coconut,70.86,59.15,167.89,31.1,100.0,5.86,170.56,13.34
Mungbean,18.16,48.64,20.45,26.14,91.55,7.52,52.44,1.17
Mothbeans,18.71,50.06,24.25,26.07,55.78,7.79,32.34,0.95
Orange,102.7,68.35,90.01,21.12,86.71,5.81,98.41,18.81
Maize,116.31,37.82,47.03,15.84,67.34,6.74,107.59,6.02
Papaya,138.87,104.16,150.42,35.11,93.24,6.85,172.85,68.54
Coffee,105.23,99.79,80.31,26.28,42.04,6.09,147.91,1.24
Rice,70.87,47.43,34.6,21.17,88.36,5.05,305.58,4.03
Mango,199.86,85.77,147.94,37.26,61.53,5.9,120.89,10.53
Coffee,160.98,94.4,86.12,30.16,47.67,6.9,208.27,1.51
Apple,126.21,51.15,50.47,26.5,64.02,6.72,152.07,16.78
Muskmelon,65.64,77.98,56.28,27.67,100.0,6.65,21.61,28.41
Pomegranate,144.05,88.39,73.27,21.87,85.16,5.81,100.26,20.76
Maize,95.16,34.68,34.43,24.15,78.22,6.3,79.0,5.89
Pomegranate,154.9,73.77,75.64,21.46,69.01,6.27,45.94,26.55
Jute,66.87,34.97,47.25,25.62,95.52,6.37,100.94,3.02
Mungbean,24.07,37.28,19.61,24.89,100.0,6.46,37.82,1.09
Maize,92.34,49.12,31.26,22.03,87.9,6.28,88.1,5.74
Coffee,137.14,68.55,74.02,25.35,61.19,5.85,242.76,1.56
Chickpea,15.57,49.15,23.1,16.16,10.0,7.01,71.79,2.25
Rice,65.02,40.99,44.55,28.95,100.0,7.76,198.48,3.98
Pigeonpeas,19.25,75.74,18.66,27.82,38.55,6.5,115.13,1.57
Muskmelon,68.15,48.38,47.94,24.52,100.0,5.72,19.27,30.94
Apple,117.75,55.4,52.37,24.4,100.0,5.6,119.73,27.49
Kidneybeans,19.61,68.54,19.46,24.79,10.0,5.93,162.98,1.51
Coconut,114.48,47.78,195.14,34.02,75.03,5.82,194.94,14.19
Coffee,75.84,46.29,80.44,28.34,58.25,6.41,223.37,1.12
Pigeonpeas,13.04,44.98,21.43,26.6,53.31,5.58,189.5,1.56
Kidneybeans,21.15,80.99,19.32,17.46,20.64,3.82,99.76,1.24
Chickpea,13.86,60.69,20.69,16.93,10.0,7.56,73.23,2.64
Coffee,131.81,104.03,84.89,24.36,81.8,6.84,212.41,1.46
Orange,161.63,61.14,87.25,22.14,80.77,8.17,133.43,17.45
Grapes,91.28,57.07,115.96,25.08,99.97,6.78,68.0,20.88
Mango,186.98,111.26,157.92,38.23,30.59,5.07,83.17,14.22
Chickpea,16.08,73.77,23.43,18.26,10.0,7.12,82.51,2.32
Mango,142.15,80.6,170.78,30.03,41.61,6.07,131.63,7.58
Muskmelon,68.49,48.78,49.57,27.17,99.73,7.73,26.24,26.7
Orange,151.48,80.54,75.14,24.91,100.0,7.35,139.47,20.52
Papaya,190.63,125.6,143.67,38.22,85.34,6.39,131.59,64.06
Jute,68.3,34.92,42.82,21.28,74.01,6.11,146.97,2.65
Maize,116.2,41.73,49.54,20.95,71.43,6.45,67.18,4.43
Muskmelon,56.33,37.27,55.57,29.87,100.0,6.96,34.73,22.61
Mango,124.51,74.28,138.58,30.78,60.74,6.99,135.68,10.72
Apple,113.78,82.54,55.45,9.72,93.74,6.26,62.95,31.76
Banana,221.42,83.15,287.01,28.73,92.42,5.98,114.42,34.0
Mothbeans,20.21,38.6,20.43,23.91,34.91,6.97,41.5,0.8
Mothbeans,20.87,38.13,15.34,29.01,37.7,5.84,49.61,0.74
Mango,144.92,64.91,110.31,34.89,55.1,5.94,89.41,8.47
Mango,160.39,108.37,178.42,32.84,50.97,4.83,101.31,16.87
Watermelon,77.38,45.79,48.68,27.31,65.82,6.65,58.74,39.52
Muskmelon,86.06,59.56,47.98,26.99,81.02,6.24,11.08,26.55
Pomegranate,125.47,64.24,88.73,19.63,88.89,7.2,141.0,21.29
Mungbean,19.89,53.95,16.65,29.33,60.7,7.13,52.67,1.0
Mothbeans,23.52,38.94,23.19,30.54,28.93,7.01,60.66,0.91
Lentil,17.18,35.11,22.3,21.36,87.91,7.57,38.36,0.97
Apple,131.39,62.56,74.45,26.59,100.0,5.03,57.12,33.62
Mango,118.07,105.61,91.59,34.5,24.13,6.25,96.59,9.93
Apple,107.41,45.31,44.76,15.68,100.0,5.85,111.29,26.56
Coconut,94.82,43.98,127.22,25.67,90.46,6.83,63.32,16.15
Mango,191.06,106.01,120.53,34.6,21.87,5.46,100.68,10.16
Watermelon,61.71,50.99,58.21,20.27,90.6,5.76,41.4,39.16
Mothbeans,19.41,30.89,13.59,32.2,57.57,6.51,45.98,0.59
Watermelon,106.47,56.49,42.37,22.06,62.78,5.8,56.05,37.29
Mothbeans,16.42,40.6,18.47,32.1,63.16,6.92,15.61,0.87
Lentil,15.6,41.4,22.75,28.77,53.64,8.07,41.3,1.47
Watermelon,59.98,45.64,51.46,30.86,77.03,7.32,65.42,31.99
Muskmelon,68.44,44.22,44.87,19.62,99.21,6.21,17.22,25.65
Mango,172.27,131.9,159.11,30.66,44.76,6.71,95.75,11.46
Muskmelon,64.91,44.48,41.64,26.87,100.0,5.74,18.65,27.9
Jute,93.84,36.79,26.99,23.22,74.69,7.13,199.05,2.66
Papaya,164.92,111.69,180.49,33.11,62.57,7.9,185.95,54.14
Grapes,135.96,71.46,152.7,21.1,92.03,5.74,88.77,25.78
Lentil,21.44,31.61,18.46,33.21,87.76,7.42,43.78,1.41
Mango,149.79,92.85,201.45,27.31,29.24,5.12,88.62,7.84
Orange,136.93,80.89,79.68,24.67,100.0,6.81,140.04,19.42
Cotton,72.89,49.06,57.66,28.11,67.38,6.42,214.52,2.24
Jute,83.44,40.81,44.27,21.0,76.73,6.43,167.09,2.7
Coconut,74.32,52.3,189.89,21.92,90.06,7.45,163.97,10.65
Banana,202.25,105.4,252.34,23.34,66.89,5.54,106.31,46.19
Muskmelon,85.18,42.19,42.02,28.97,73.53,5.9,22.62,23.02
Mothbeans,16.49,53.4,13.55,38.16,35.9,8.04,67.02,1.01
Lentil,24.02,36.07,23.82,23.55,66.71,6.44,39.06,1.13
Jute,75.52,41.47,54.21,31.54,70.13,5.62,159.16,2.59
Pigeonpeas,21.48,58.09,24.7,28.65,50.33,4.61,139.22,1.61
Orange,63.86,65.69,67.37,26.57,98.12,8.73,103.56,13.9
Pigeonpeas,19.17,63.16,14.0,32.57,22.05,5.6,139.48,1.95
Grapes,116.87,75.56,131.89,22.11,74.32,5.82,62.83,21.35
Mungbean,18.26,31.14,22.59,29.94,100.0,7.06,50.82,1.06
Jute,96.4,52.79,37.36,21.29,77.32,7.34,209.62,3.45
Papaya,127.64,100.71,146.07,34.61,81.38,6.64,73.77,53.41
Orange,79.03,61.41,67.09,12.1,78.5,5.87,174.72,15.25
Coconut,104.98,56.8,144.59,31.68,69.7,6.17,148.91,13.69
Coffee,78.62,66.36,77.54,26.49,72.64,6.81,151.73,1.19
Cotton,122.98,53.09,55.49,23.2,77.19,6.99,151.82,2.41
Orange,102.05,46.2,104.55,30.65,99.52,6.47,121.11,22.34
Rice,78.12,34.09,31.29,18.59,65.19,6.88,233.58,3.69
Apple,165.38,46.61,41.63,21.4,79.44,5.58,149.71,30.59
Papaya,196.64,100.07,169.51,32.0,100.0,6.71,145.53,58.14
Apple,103.49,72.54,37.39,16.35,100.0,6.64,115.21,29.93
Rice,88.1,25.01,37.25,25.59,48.91,5.97,351.8,3.66
Chickpea,14.96,64.33,17.47,13.68,18.74,7.26,74.71,2.46
Muskmelon,108.86,43.42,48.35,31.83,76.95,5.32,23.91,21.58
Rice,85.99,30.39,36.63,27.66,88.49,6.06,186.67,3.8
Rice,47.77,38.83,35.52,20.66,91.91,6.79,309.48,2.46
Mothbeans,25.11,45.15,25.73,18.54,59.1,6.25,59.69,1.1
Orange,104.6,41.43,101.2,25.46,72.64,6.76,149.92,18.28
Rice,40.23,29.72,34.57,21.88,97.32,5.64,177.58,3.5
Papaya,156.09,54.3,151.75,26.92,69.87,7.19,157.29,48.27
Pomegranate,191.07,104.03,74.36,22.92,56.26,7.28,104.27,23.25
Pomegranate,169.06,76.2,63.65,19.63,90.21,6.7,121.14,18.57
Mungbean,17.64,41.91,23.21,27.33,96.49,7.27,66.08,1.22
Maize,93.85,51.74,43.07,20.25,68.64,6.57,33.25,4.83
Blackgram,15.54,39.32,19.11,26.83,11.85,6.93,64.85,1.4
Papaya,127.31,83.91,166.51,29.0,85.99,6.79,183.06,61.56
Jute,100.22,36.04,54.39,25.76,78.96,5.63,132.51,3.22
Maize,128.29,34.54,30.04,18.55,89.04,5.57,78.89,5.36
Cotton,70.38,60.3,72.29,23.3,79.59,5.89,284.74,2.63
Maize,86.04,46.5,44.62,18.84,100.0,6.1,63.5,6.17
Coconut,115.35,38.62,129.69,26.96,95.31,5.33,207.28,14.2
Muskmelon,83.24,71.63,49.84,28.16,61.85,5.54,24.92,22.23
Maize,89.11,38.77,41.44,23.67,40.06,5.23,89.3,6.77
Mothbeans,25.95,39.22,14.57,30.84,65.49,8.06,62.85,1.08
Coconut,72.94,45.35,165.58,24.89,90.66,5.21,205.37,9.94
Lentil,14.41,40.81,21.28,23.44,51.89,7.38,51.53,1.53
Jute,77.16,38.02,32.71,25.13,100.0,7.85,165.34,3.27
Pomegranate,151.92,62.37,75.84,22.24,77.34,6.13,133.34,21.65
Cotton,76.48,36.49,59.75,22.68,88.28,8.03,204.44,1.99
Orange,118.24,64.51,71.97,23.94,88.63,6.84,102.9,15.9
Coconut,83.85,31.17,182.84,35.79,85.72,5.54,190.88,14.97
Grapes,172.33,46.49,84.81,21.56,84.01,6.01,71.73,25.23
Chickpea,27.34,52.87,13.08,18.79,10.0,6.24,68.53,2.11
Mothbeans,18.14,25.46,23.8,26.32,66.23,6.29,58.64,0.86
Orange,110.56,66.74,109.26,23.05,75.57,7.8,143.57,18.86
Pomegranate,145.51,86.18,87.62,25.56,100.0,6.28,101.6,16.32
Jute,85.89,31.14,49.4,29.74,86.34,5.94,180.1,2.37
Banana,208.15,111.95,371.05,31.5,100.0,6.29,99.75,54.87
Lentil,22.86,30.1,19.36,18.65,74.18,7.23,25.81,1.35
Lentil,23.02,37.13,21.91,23.35,45.0,6.22,34.76,1.09
Pomegranate,110.34,96.44,74.83,24.06,97.99,6.38,43.4,20.27
Pigeonpeas,21.85,53.87,22.28,28.59,43.89,6.01,197.76,1.42
Pomegranate,119.29,60.98,60.15,24.32,75.69,5.43,139.42,17.66
Chickpea,17.93,61.52,25.34,24.57,22.88,7.46,114.36,3.09
Pomegranate,175.25,77.8,88.66,28.38,97.24,6.53,110.4,22.11
Mango,124.31,134.3,148.02,33.43,72.27,6.57,122.6,11.03
Coffee,151.7,98.55,76.59,27.4,51.48,6.38,108.89,1.32
Mungbean,25.71,53.87,24.65,28.1,100.0,5.49,52.21,1.18
Kidneybeans,18.1,39.67,20.78,21.12,10.0,4.5,136.88,1.56
Orange,187.82,53.22,90.58,28.95,85.93,7.06,100.35,15.15
Mango,138.72,71.63,154.38,36.36,51.73,4.52,99.96,11.03
Papaya,148.72,89.85,143.28,39.65,80.58,6.72,215.99,44.98
Mango,152.69,124.71,119.12,35.63,30.99,4.94,76.84,7.64
Maize,117.2,45.9,50.65,12.43,66.92,5.04,93.4,5.32
Apple,84.5,60.24,64.32,24.67,78.56,5.71,68.8,31.0
Blackgram,10.25,34.24,18.68,31.29,85.3,7.7,66.46,1.41
Mungbean,15.82,44.82,15.32,30.77,88.36,7.97,62.13,1.18
Watermelon,84.35,39.09,53.78,22.93,100.0,8.17,86.12,32.26
Jute,56.15,35.88,37.76,29.66,69.52,7.89,171.2,2.55
Chickpea,21.11,44.24,21.8,15.14,10.0,6.77,61.53,1.71
Apple,148.04,70.26,58.33,20.87,87.77,5.33,121.58,25.46
Mothbeans,16.58,48.8,23.11,28.19,65.87,5.76,35.61,0.92
Watermelon,51.2,40.74,52.39,27.33,76.51,6.84,33.62,27.36
Papaya,172.59,99.71,156.63,35.13,86.23,7.28,196.69,66.81
Papaya,134.16,137.32,153.72,32.15,91.57,8.2,148.22,58.72
Orange,136.42,62.49,84.02,19.13,79.5,6.58,104.59,16.33
Coconut,119.38,43.86,162.55,26.8,74.04,7.31,171.59,13.71
Lentil,23.77,29.99,16.35,27.39,66.32,6.42,41.24,1.32
Apple,134.47,56.46,41.38,20.18,100.0,5.13,115.34,31.54
Mungbean,19.26,22.41,23.02,29.95,85.27,5.85,54.73,0.99
Kidneybeans,25.65,31.87,11.48,20.42,10.0,5.69,96.83,1.22
Grapes,153.83,72.17,88.5,27.84,67.47,6.14,96.22,23.92
Cotton,130.61,31.32,49.02,21.21,75.21,7.43,244.67,2.3
Pigeonpeas,19.66,64.04,21.48,27.68,42.14,5.53,199.88,1.94
Blackgram,10.16,40.1,21.48,29.25,56.74,5.65,76.33,0.99
Chickpea,19.87,51.27,21.17,20.77,15.65,7.29,50.7,2.73
Mungbean,14.21,47.25,28.15,26.05,80.17,6.98,65.61,0.9
Grapes,104.94,67.71,149.06,27.58,76.76,6.19,71.51,24.56
Grapes,123.07,68.17,116.64,14.76,79.44,5.11,58.5,21.64
Banana,147.99,102.3,301.13,30.39,77.63,5.74,123.62,43.86
Coconut,110.73,53.78,158.75,21.71,100.0,6.63,178.89,13.71
Kidneybeans,19.0,42.51,17.12,14.99,29.34,6.07,81.89,1.08
Cotton,109.71,56.3,53.08,15.72,88.79,5.69,175.28,2.08
Blackgram,14.25,44.23,17.23,29.73,66.82,7.18,65.9,1.56
Jute,96.35,49.8,28.26,30.84,73.82,5.9,160.62,3.11
Kidneybeans,20.35,55.78,21.64,24.21,10.0,6.26,52.4,1.41
Cotton,83.6,49.95,51.33,20.32,78.59,7.98,145.48,2.87
Jute,83.98,37.32,32.96,17.93,92.35,6.43,162.2,2.89
Coconut,113.72,46.6,139.71,29.2,95.18,6.97,97.86,12.88
Maize,41.19,49.3,49.42,17.84,61.32,6.3,100.31,4.48
Papaya,117.17,120.38,193.51,28.04,74.61,7.08,137.36,55.94
Pomegranate,143.15,63.13,87.02,25.74,98.93,6.57,66.07,18.66
Jute,77.38,41.32,29.7,22.65,69.92,5.47,104.89,2.86
Cotton,54.28,62.82,54.47,19.92,63.25,5.39,211.68,2.78
Cotton,135.15,42.75,35.68,19.15,57.81,6.83,173.4,2.37
Banana,252.74,77.72,264.06,26.91,53.86,6.73,112.54,45.33
Maize,94.58,56.81,43.58,26.7,63.97,6.83,88.91,7.48
Coffee,138.34,107.02,95.45,30.25,57.02,7.18,168.66,1.42
Maize,93.71,44.74,43.87,13.48,53.55,5.44,88.65,6.64
Watermelon,97.59,67.83,50.79,21.27,98.48,7.07,50.43,34.54
Banana,147.66,123.12,318.04,24.7,59.08,5.87,126.51,37.31
Grapes,114.29,69.98,120.22,21.21,63.68,6.46,56.76,29.14
Watermelon,91.98,66.36,61.62,29.33,62.0,6.39,45.53,37.01
Muskmelon,61.2,49.67,55.17,31.39,88.2,6.9,22.2,26.63
Coffee,119.56,87.61,96.25,31.98,39.97,7.03,173.93,1.75
Grapes,110.64,46.54,135.0,22.9,44.08,4.84,93.77,21.84
Pigeonpeas,20.01,38.94,22.24,32.42,20.94,6.86,158.99,1.57
Mungbean,25.26,29.95,24.37,29.17,98.13,6.41,49.05,1.15
Papaya,162.12,120.78,162.04,31.62,87.99,6.9,115.69,46.15
Apple,140.59,60.35,69.61,21.63,91.4,5.74,96.73,37.27
Coffee,115.0,84.03,66.69,31.18,66.96,6.95,138.32,1.38
Lentil,15.83,42.54,19.14,26.51,78.81,7.66,35.55,1.43
Maize,131.22,28.04,42.66,20.46,62.96,5.47,64.7,2.76
Blackgram,16.06,36.89,16.03,32.02,75.31,7.04,73.64,1.23
Maize,98.46,42.56,31.96,26.22,56.27,5.69,56.73,4.33
Blackgram,11.15,31.37,23.07,28.37,58.38,8.94,45.76,1.2
Jute,65.18,43.28,40.74,17.25,73.37,6.16,151.17,2.34
Rice,128.65,40.12,31.25,30.65,92.02,5.8,154.61,3.56
Jute,94.74,43.06,34.5,20.67,100.0,7.9,213.03,3.31
Maize,124.72,47.36,40.55,25.19,68.23,5.63,122.4,4.62
Coconut,121.58,53.73,195.15,28.8,100.0,5.61,194.22,15.55
Banana,196.13,116.45,308.11,25.18,57.61,6.74,78.5,47.16
Chickpea,22.66,53.96,22.47,18.94,31.04,9.0,84.84,2.53
Coconut,90.07,59.83,144.97,30.2,100.0,5.13,159.09,12.04
Muskmelon,89.36,44.21,54.1,26.85,89.75,6.48,24.9,24.02
Pomegranate,145.24,75.54,83.16,25.08,69.87,5.65,101.56,18.17
Chickpea,16.28,52.37,21.1,18.71,10.0,7.02,90.07,2.1
Papaya,156.05,73.91,221.0,27.09,76.5,6.23,144.28,50.18
Grapes,150.56,48.56,122.06,29.17,68.28,6.48,66.33,27.26
Cotton,97.72,50.49,53.19,20.52,85.2,7.07,239.44,2.09
Coffee,114.45,81.66,64.5,28.27,60.01,5.26,129.38,1.74
Pigeonpeas,13.71,45.5,21.94,17.11,22.91,5.6,139.39,0.97
Grapes,104.26,67.59,84.93,20.78,89.23,7.3,66.54,22.22
Blackgram,13.81,39.1,18.46,23.15,60.92,7.74,70.32,1.41
Mungbean,24.05,39.26,14.89,30.43,88.51,6.85,44.36,1.23
Chickpea,17.13,73.01,17.36,17.7,10.0,6.91,75.86,1.99
Watermelon,67.74,61.46,42.88,17.43,65.27,6.23,73.14,44.13
Watermelon,83.27,38.08,55.66,28.32,100.0,6.18,49.9,33.48
Pigeonpeas,16.02,46.29,24.71,24.29,36.34,4.79,180.65,1.87
Kidneybeans,13.05,36.13,17.36,23.29,10.0,4.49,124.65,1.23
Muskmelon,53.87,34.16,65.13,30.04,77.21,5.55,19.3,21.45
Grapes,112.05,73.87,98.35,18.88,59.99,6.34,103.53,23.08
Coffee,136.72,57.68,65.33,25.71,54.06,6.33,178.75,1.61
Jute,99.55,42.31,56.46,25.66,83.93,7.51,227.3,3.1
Orange,103.86,50.85,78.81,20.95,54.36,7.35,82.64,17.94
Pigeonpeas,15.65,74.72,19.02,19.19,33.39,4.33,153.82,1.21
Rice,96.54,37.06,23.37,23.23,66.67,5.88,196.33,3.55
Jute,93.24,34.57,49.05,23.26,98.59,6.66,177.95,3.09
Pigeonpeas,18.2,74.6,22.49,27.62,64.6,5.16,125.31,1.74
Chickpea,31.81,34.85,23.17,13.14,15.58,6.97,80.53,2.56
Chickpea,23.51,68.45,20.09,16.81,53.63,7.08,85.51,2.88
Orange,121.01,53.9,56.1,13.25,100.0,6.84,89.13,16.13
Grapes,133.38,47.55,124.91,18.83,94.57,4.5,62.61,24.45
Papaya,93.31,111.79,139.28,39.06,77.49,6.01,183.62,49.58
Cotton,90.98,54.23,47.88,28.58,70.09,6.81,127.53,2.22
Cotton,99.49,42.96,39.02,25.89,98.94,6.71,215.96,2.95
Blackgram,18.46,31.82,19.03,32.41,76.88,5.89,63.91,1.29
Apple,133.79,54.65,77.27,26.06,81.77,6.19,87.66,29.66
Lentil,24.25,30.5,18.27,25.46,59.65,7.82,52.62,1.2
Muskmelon,80.71,46.67,48.07,29.21,100.0,6.99,27.01,21.35
Cotton,114.99,46.05,57.01,23.34,51.44,6.83,225.42,3.13
Chickpea,18.37,55.06,12.64,19.59,10.0,8.15,42.79,1.91
Cotton,117.26,38.02,34.72,21.46,61.75,6.5,224.52,2.47
Mango,155.97,125.25,132.18,28.14,31.82,5.94,77.77,12.08
Coconut,84.19,48.56,145.57,21.45,100.0,4.61,241.54,13.29
Mungbean,16.18,45.26,16.11,26.41,63.82,6.22,33.82,1.0
Pigeonpeas,27.01,52.54,16.02,24.66,69.15,5.5,141.35,1.64
Apple,126.11,57.84,68.25,20.82,86.17,6.15,90.93,35.83
Chickpea,21.69,81.26,19.48,25.82,31.37,7.81,78.25,2.71
Kidneybeans,13.85,45.6,17.18,22.3,20.11,6.38,113.19,1.21
Rice,65.06,36.23,31.16,20.37,61.8,4.3,212.73,4.42
Grapes,121.6,63.74,116.97,30.81,77.2,6.01,63.53,19.99
